Ticker,Date,Open,High,Low,Close,Adj Close,Volume
IVV,3/3/2004,115.4199982,115.8899994,115.0400009,115.7200012,83.35184479,361700
IVV,3/4/2004,115.7900009,116.1600037,115.6100006,116.0999985,83.62552643,482800
IVV,3/5/2004,115.4300003,117,115.4100037,116.4700012,83.89205933,274100
IVV,3/8/2004,116.3099976,116.6399994,114.9800034,114.9800034,82.81880951,759100
IVV,3/9/2004,115.1500015,115.1900024,114.2900009,114.5899963,82.53791809,412500
IVV,3/10/2004,114.6999969,114.7399979,112.6999969,112.6999969,81.17655945,401500
IVV,3/11/2004,112.3000031,113.2900009,111.1100006,111.1200027,80.03851318,540100
IVV,3/12/2004,111.8399963,112.7200012,111.6200027,112.6100006,81.111763,399000
IVV,3/15/2004,112.2399979,112.3000031,110.9700012,111.3399963,80.19696045,1322100
IVV,3/16/2004,111.8600006,112.0599976,110.9000015,111.8600006,80.57148743,335900
IVV,3/17/2004,112.2300034,113.3199997,112.2300034,113.0100021,81.39985657,359600
IVV,3/18/2004,112.6100006,113.3899994,112,113.0599976,81.43586731,572000
IVV,3/19/2004,112.8899994,112.9400024,111.5,111.5699997,80.36261749,637500
IVV,3/22/2004,110.8099976,110.9599991,109.5699997,110.1399994,79.33262634,367100
IVV,3/23/2004,110.5500031,110.8000031,109.8300018,109.9599991,79.20297241,1597400
IVV,3/24/2004,110.0999985,110.5199966,108.4800034,109.9000015,79.15975952,484600
IVV,3/25/2004,110.4499969,111.6999969,110.25,111.4599991,80.28342438,403300
IVV,3/26/2004,111.4499969,112.2200012,111.2699966,111.4899979,80.30502319,592000
IVV,3/29/2004,111.8099976,112.7300034,111.7300034,112.6399994,81.41739655,1012800
IVV,3/30/2004,112.4599991,113.0999985,112.2900009,113.0800018,81.73544312,1593100
IVV,3/31/2004,113.0299988,113.4400024,112.4499969,113.2300034,81.84388733,681300
IVV,4/1/2004,113.2200012,113.9100037,113.2200012,113.8399963,82.2848053,427000
IVV,4/2/2004,114.8199997,114.8700027,114,114.7099991,82.91365051,723400
IVV,4/5/2004,114.6299973,115.4300003,114.4700012,115.3499985,83.37624359,1178800
IVV,4/6/2004,114.75,115.1999969,114.7200012,115.0400009,83.1521759,347300
IVV,4/7/2004,115,115,114.1999969,114.7200012,82.92084503,745900
IVV,4/8/2004,115.4499969,115.4499969,113.7799988,114.4599991,82.73294067,333600
IVV,4/12/2004,114.6900024,115.0999985,114.6399994,114.8300018,83.00035858,1277200
IVV,4/13/2004,115.2399979,115.2399979,113.1200027,113.3399963,81.92338562,218900
IVV,4/14/2004,112.7799988,113.6500015,112.6100006,113.4700012,82.01737213,260800
IVV,4/15/2004,113.3000031,113.8199997,112.4700012,112.9599991,81.6486969,552100
IVV,4/16/2004,113.5199966,114.0699997,113.1200027,113.8600006,82.29924011,199500
IVV,4/19/2004,113.5500031,114.0100021,113.3700027,113.9400024,82.35706329,350300
IVV,4/20/2004,114.0599976,114.3300018,111.9000015,111.9899979,80.94757843,356300
IVV,4/21/2004,112.3099976,112.9499969,111.9100037,112.7099991,81.46800995,2824800
IVV,4/22/2004,112.5,114.7300034,112.5,114.2300034,82.56669617,294900
IVV,4/23/2004,114.4499969,114.5800018,113.9100037,114.4899979,82.75460052,269700
IVV,4/26/2004,114.6100006,114.9300003,113.6399994,114.3199997,82.63174438,1216300
IVV,4/27/2004,114.3199997,115.1399994,114.0699997,114.3600006,82.66065979,360800
IVV,4/28/2004,113.75,113.7900009,112.5800018,112.8899994,81.59812927,322700
IVV,4/29/2004,112.7600021,113.3399963,111.2099991,111.8700027,80.86086273,289900
IVV,4/30/2004,111.9899979,112.3799973,110.9599991,111.1100006,80.31155396,429800
IVV,5/3/2004,111.4599991,112.2900009,111.4599991,112.1900024,81.09213257,450000
IVV,5/4/2004,112.2799988,113.2300034,111.7300034,112.4300003,81.265625,392000
IVV,5/5/2004,112.3600006,112.9300003,112.2399979,112.6999969,81.46078491,673900
IVV,5/6/2004,112.1299973,112.4000015,111.0800018,111.9199982,80.89698792,222700
IVV,5/7/2004,111.3300018,112.1999969,110.0999985,110.0999985,79.58150482,567500
IVV,5/10/2004,109.4400024,109.7399979,108.3899994,108.8799973,78.69963837,806200
IVV,5/11/2004,109.4599991,110.0899963,109.3499985,109.7600021,79.33570862,255100
IVV,5/12/2004,109.6800003,110.4899979,108.1299973,110.4899979,79.86338043,329000
IVV,5/13/2004,109.8899994,110.8099976,109.6500015,110.0199966,79.52362823,277100
IVV,5/14/2004,110.1999969,110.7300034,109.3300018,110.0699997,79.55980682,197800
IVV,5/17/2004,108.8399963,109.5,108.5,109.1200027,78.87310791,658000
IVV,5/18/2004,109.5500031,109.9700012,109.3799973,109.6200027,79.23449707,342200
IVV,5/19/2004,110.5999985,111.2099991,109.2399979,109.2399979,78.9598465,282800
IVV,5/20/2004,109.5,109.9100037,109.1699982,109.6800003,79.27789307,645300
IVV,5/21/2004,110.0500031,110.5699997,109.5500031,109.9199982,79.45137024,191300
IVV,5/24/2004,110.5999985,110.7699966,109.7399979,110.3199997,79.74048615,1301800
IVV,5/25/2004,109.9100037,112.0100021,109.6200027,111.8000031,80.81023407,477400
IVV,5/26/2004,111.7300034,112.2699966,111.5599976,112.2699966,81.14998627,250700
IVV,5/27/2004,112.6399994,113,112.1399994,112.9300003,81.62704468,194400
IVV,5/28/2004,112.8300018,112.9700012,112.4400024,112.9700012,81.65595245,761300
IVV,6/1/2004,112.5599976,113.4199982,111.9499969,112.7300034,81.48246765,192300
IVV,6/2/2004,112.9700012,113.4400024,112.5299988,113.1999969,81.82223511,419900
IVV,6/3/2004,112.9000015,113.1500015,112.2300034,112.2300034,81.12107849,196900
IVV,6/4/2004,113.1200027,113.5800018,112.7900009,113.0100021,81.68483734,268900
IVV,6/7/2004,113.4899979,114.75,113.4899979,114.6900024,82.89917755,179400
IVV,6/8/2004,114.4499969,114.9499969,114.25,114.9499969,83.08708954,488300
IVV,6/9/2004,114.5800018,114.6600037,113.8000031,113.8899994,82.32091522,247100
IVV,6/10/2004,114.1299973,114.3799973,114.0100021,114.3799973,82.67511749,292000
IVV,6/14/2004,113.8899994,113.8899994,112.9100037,113.25,81.85832977,296700
IVV,6/15/2004,113.9400024,114.5100021,113.6399994,114.0500031,82.43656921,439300
IVV,6/16/2004,114.1200027,114.2699966,113.7900009,114,82.40045929,119600
IVV,6/17/2004,113.9599991,114.0899963,113.4300003,113.8700027,82.30646515,324800
IVV,6/18/2004,113.7900009,114.6999969,113.6999969,114.1600037,82.51612091,412500
IVV,6/21/2004,114.2200012,114.5299988,113.6299973,113.6299973,82.13299561,459300
IVV,6/22/2004,113.6299973,114.2600021,113.1399994,114.2600021,82.58835602,1236700
IVV,6/23/2004,113.9300003,115.3000031,113.9000015,115.1999969,83.26778412,657000
IVV,6/24/2004,115.0299988,115.3600006,114.6699982,114.8600006,83.02205658,390800
IVV,6/25/2004,114.7300034,115.3099976,114.1900024,114.2300034,82.56669617,209500
IVV,6/28/2004,114.5199966,114.6500015,113.4800034,113.4800034,82.31643677,350200
IVV,6/29/2004,113.5899963,114.1900024,113.5100021,113.9800034,82.6791153,861200
IVV,6/30/2004,114.0500031,114.8000031,113.6999969,114.5699997,83.10708618,1489100
IVV,7/1/2004,114.3899994,114.4300003,112.6900024,112.9800034,81.95374298,708900
IVV,7/2/2004,113.2200012,113.3000031,112.6999969,112.9899979,81.96097565,2920200
IVV,7/6/2004,112.4100037,112.4899979,111.7300034,111.9400024,81.19931793,482600
IVV,7/7/2004,111.9199982,112.5999985,111.8499985,112.2699966,81.43873596,143100
IVV,7/8/2004,111.8799973,112.3199997,111.3000031,111.5299988,80.90193176,398200
IVV,7/9/2004,111.8000031,112,111.4800034,111.7099991,81.03253174,787800
IVV,7/12/2004,111.9000015,112.0400009,111.1299973,111.8199997,81.11228943,621000
IVV,7/13/2004,111.8399963,112,111.6999969,111.9199982,81.18483734,210700
IVV,7/14/2004,111.2699966,112.3600006,111.1699982,111.6399994,80.98171997,189800
IVV,7/15/2004,111.7900009,111.8899994,110.75,110.75,80.33616638,699100
IVV,7/16/2004,111.6200027,111.6699982,110.5100021,110.7600021,80.34339142,292400
IVV,7/19/2004,110.7200012,110.9899979,110.0599976,110.3700027,80.0605011,1301300
IVV,7/20/2004,110.4599991,111.7200012,110.3600006,111.7200012,81.0397644,561500
IVV,7/21/2004,111.9000015,112.0699997,109.5,109.5999985,79.50193787,497200
IVV,7/22/2004,109.3899994,110.4100037,108.8399963,110.0100021,79.79933167,331600
IVV,7/23/2004,109.5599976,109.7099991,108.8000031,109.0699997,79.11751556,1677100
IVV,7/26/2004,109.2900009,109.4199982,108.2399979,108.7799988,78.90713501,321700
IVV,7/27/2004,109.1399994,110.1100006,109.0400009,109.8000031,79.64700317,577200
IVV,7/28/2004,109.5800018,110.3199997,108.6200027,110.1200027,79.87911224,723400
IVV,7/29/2004,110.4800034,110.8399963,110.0400009,110.5899963,80.220047,395800
IVV,7/30/2004,110.4100037,110.9800034,110.1699982,110.9800034,80.50296021,270700
IVV,8/2/2004,110.2300034,111.3600006,110.2300034,111.0599976,80.56101227,201000
IVV,8/3/2004,110.8899994,111.0800018,110.2600021,110.2900009,80.00245667,341400
IVV,8/4/2004,109.9300003,110.7699966,109.7600021,110.2200012,79.95170593,229900
IVV,8/5/2004,110.2799988,110.3199997,108.3000031,108.3899994,78.62423706,318500
IVV,8/6/2004,107.6699982,107.9300003,106.6900024,106.9499969,77.5796814,498500
IVV,8/9/2004,107.0800018,107.4700012,106.8799973,107.0500031,77.65222168,255200
IVV,8/10/2004,107.3199997,108.4499969,107.3199997,108.1500015,78.45014191,342800
IVV,8/11/2004,107.6699982,108.3499985,107.1699982,108.2200012,78.50090027,172100
IVV,8/12/2004,107.5500031,107.9700012,106.7699966,107.0299988,77.63771057,375400
IVV,8/13/2004,107.1699982,107.3499985,106.6399994,107.2600021,77.8045578,449700
IVV,8/16/2004,107.2300034,108.6399994,107.1600037,108.3000031,78.5589447,190400
IVV,8/17/2004,108.6699982,109.2300034,108.5899963,108.9800034,79.05221558,212500
IVV,8/18/2004,108.5,110.1600037,108.5,110.1200027,79.87911224,243900
IVV,8/19/2004,109.8399963,110.0299988,109.2300034,109.7799988,79.63251495,276100
IVV,8/20/2004,109.6999969,110.6800003,109.5699997,110.4599991,80.12576294,561700
IVV,8/23/2004,110.6200027,110.7799988,110.1900024,110.2900009,80.00245667,174900
IVV,8/24/2004,110.7399979,110.7699966,109.9000015,110.25,79.97341919,368000
IVV,8/25/2004,110.2900009,111.3199997,109.9199982,111.0599976,80.56101227,1051000
IVV,8/26/2004,110.9800034,111.3399963,110.9199982,111.1200027,80.60453033,435300
IVV,8/27/2004,110.0100021,111.6699982,110.0100021,111.5,80.8801651,470800
IVV,8/30/2004,111.1500015,111.3499985,110.6299973,110.6399994,80.25634003,183000
IVV,8/31/2004,110.75,111.1999969,110.1800003,111.1999969,80.66252136,332400
IVV,9/1/2004,111.0400009,111.6600037,110.5299988,111.3399963,80.76412964,292600
IVV,9/2/2004,111.4199982,112.7099991,111.3000031,112.6100006,81.68536377,227900
IVV,9/3/2004,112.4599991,112.8099976,112.0899963,112.1900024,81.38066101,229700
IVV,9/7/2004,112.7300034,113.1600037,112.1900024,112.9599991,81.93923187,460300
IVV,9/8/2004,112.6500015,113.0800018,112.3399963,112.6200027,81.69261932,180700
IVV,9/9/2004,112.6200027,112.8799973,112.1100006,112.4700012,81.58377838,120000
IVV,9/10/2004,112.4899979,113.2900009,112.1800003,113.0199966,81.9827652,199900
IVV,9/13/2004,113.3399963,113.75,113.0800018,113.5800018,82.38896179,196300
IVV,9/14/2004,113.5,113.75,113.2699966,113.7399979,82.50502777,592500
IVV,9/15/2004,113.2799988,113.2900009,112.75,112.8199997,81.83766937,121200
IVV,9/16/2004,113.0500031,113.4000015,113,113.2300034,82.13510132,472300
IVV,9/17/2004,113.4700012,113.8399963,113.2099991,113.5699997,82.3817215,448100
IVV,9/20/2004,113.0999985,113.4899979,112.7900009,113,81.96826172,798400
IVV,9/21/2004,113.1500015,113.9700012,113.0899963,113.5,82.33093262,357900
IVV,9/22/2004,112.9599991,112.9599991,112,112.0800018,81.3008728,388300
IVV,9/23/2004,112.1900024,112.1900024,111.4499969,111.4899979,80.8729248,209800
IVV,9/24/2004,111.6999969,112.2200012,111.6399994,111.9700012,81.22109985,225300
IVV,9/27/2004,111.0899963,111.2099991,110.6299973,110.8300018,80.72869873,355500
IVV,9/28/2004,110.9800034,111.5699997,110.5,111.4100037,81.15119934,175900
IVV,9/29/2004,111.1800003,111.8899994,111.0599976,111.8899994,81.50082397,578000
IVV,9/30/2004,111.5800018,111.9499969,111.3300018,111.8000031,81.4352417,475300
IVV,10/1/2004,112.3499985,113.6900024,112.2900009,113.6900024,82.81191254,1290300
IVV,10/4/2004,114.1299973,114.4499969,113.8499985,113.9000015,82.96490479,414200
IVV,10/5/2004,113.8600006,114.1699982,113.5500031,113.9400024,82.99402618,414900
IVV,10/6/2004,113.7799988,114.6800003,113.7200012,114.5999985,83.47479248,256400
IVV,10/7/2004,114.4000015,114.4000015,113.3899994,113.5500031,82.70994568,140500
IVV,10/8/2004,113.25,113.7200012,112.4000015,112.5400009,81.97428131,334700
IVV,10/11/2004,112.7799988,113.0199966,112.6800003,112.9599991,82.28019714,127500
IVV,10/12/2004,112.3300018,112.8600006,111.9899979,112.6600037,82.06167603,165100
IVV,10/13/2004,113.0699997,113.0999985,111.4199982,111.6399994,81.31871033,247400
IVV,10/14/2004,111.7699966,111.9300003,110.6100006,110.75,80.6704483,217200
IVV,10/15/2004,111.0500031,111.75,110.6500015,111.2600021,81.04192352,264500
IVV,10/18/2004,111.0199966,111.9100037,110.8099976,111.6600037,81.33326721,370900
IVV,10/19/2004,112,112.2600021,110.6500015,110.7399979,80.66313934,396700
IVV,10/20/2004,110.4000015,110.8499985,109.8099976,110.5999985,80.5611496,301600
IVV,10/21/2004,110.7399979,111.3399963,110.2799988,111.1900024,80.99094391,470000
IVV,10/22/2004,111.2399979,111.2399979,110,110.0199966,80.13868713,366500
IVV,10/25/2004,109.8300018,110.1500015,109.4100037,109.9300003,80.07311249,945400
IVV,10/26/2004,110.1699982,111.6500015,109.9700012,111.6500015,81.32601166,564400
IVV,10/27/2004,111.4199982,113.0999985,111.2200012,113,82.30934906,618200
IVV,10/28/2004,112.7900009,113.5999985,112.5500031,113.2900009,82.52054596,683600
IVV,10/29/2004,113.1800003,113.6600037,112.9700012,113.1999969,82.45503235,715400
IVV,11/1/2004,113.5800018,113.8700027,113.2600021,113.5299988,82.69535828,408600
IVV,11/2/2004,113.7399979,114.5699997,113.2699966,113.5999985,82.74635315,425600
IVV,11/3/2004,115.1600037,115.3899994,114.3099976,114.9700012,83.74428558,621200
IVV,11/4/2004,114.8899994,116.7200012,114.75,116.6200027,84.94612885,1183400
IVV,11/5/2004,117.0100021,117.6299973,116.5800018,117.2900009,85.43417358,1143700
IVV,11/8/2004,117.0999985,117.2699966,116.8000031,117.1500015,85.3321991,341200
IVV,11/9/2004,117.1900024,117.5299988,116.8799973,117.0199966,85.23751068,199100
IVV,11/10/2004,117.1399994,117.5500031,116.8399963,117.0199966,85.23751068,270400
IVV,11/11/2004,117.2799988,118.1100006,117.1500015,117.9199982,85.89306641,1501700
IVV,11/12/2004,118.0800018,119.0100021,117.7600021,118.9100037,86.61420441,406800
IVV,11/15/2004,118.8899994,119.1200027,118.6500015,119.0899963,86.74529266,619300
IVV,11/16/2004,118.7600021,118.7799988,118.1500015,118.3300018,86.19168854,402100
IVV,11/17/2004,118.8700027,119.5199966,118.5500031,118.8600006,86.57775879,1082300
IVV,11/18/2004,118.9599991,119.1800003,118.6500015,119.0899963,86.74529266,959100
IVV,11/19/2004,119.0999985,119.1200027,117.6100006,117.75,85.76922607,386700
IVV,11/22/2004,117.6900024,118.5199966,117.4700012,118.4400024,86.27184296,566200
IVV,11/23/2004,118.3600006,118.6399994,117.7900009,118.5899963,86.38108826,371500
IVV,11/24/2004,118.6600037,118.9800034,118.5199966,118.9000015,86.60689545,274100
IVV,11/26/2004,118.9199982,119.3799973,118.7799988,118.7799988,86.51950073,254700
IVV,11/29/2004,119.1900024,119.4100037,117.8899994,118.2699966,86.14798737,821700
IVV,11/30/2004,118.4899979,118.6100006,118.0400009,118.2200012,86.11159515,889900
IVV,12/1/2004,118.5500031,119.8899994,118.5,119.6200027,87.13135529,591000
IVV,12/2/2004,119.5500031,120.2600021,119.4899979,119.7300034,87.21147156,878900
IVV,12/3/2004,119.7799988,120.5299988,119.5100021,119.5999985,87.11678314,499500
IVV,12/6/2004,119.6600037,120.0400009,119.2600021,119.6699982,87.16777039,248700
IVV,12/7/2004,119.8099976,119.9599991,118.4499969,118.4499969,86.27912903,357400
IVV,12/8/2004,118.7200012,119.1999969,118.4700012,119.1800003,86.81087494,261000
IVV,12/9/2004,118.6800003,119.8499985,118.1699982,119.5800018,87.10221863,318500
IVV,12/10/2004,119.3899994,119.9700012,119.2900009,119.7900009,87.25518799,513700
IVV,12/13/2004,120.2300034,120.8499985,119.8000031,120.8499985,88.02729034,527800
IVV,12/14/2004,120.6200027,121.3899994,120.6200027,121.2799988,88.34046173,258200
IVV,12/15/2004,121.1399994,121.5299988,120.7399979,121.3600006,88.39876556,686500
IVV,12/16/2004,121.2600021,121.6600037,120.6500015,121.3000031,88.35506439,659200
IVV,12/17/2004,120.4199982,120.9400024,120.1900024,120.3499985,87.66308594,1039000
IVV,12/20/2004,120.9499969,121.2399979,120.2200012,120.4899979,87.76507568,2435800
IVV,12/21/2004,120.7300034,121.4899979,120.5,121.4400024,88.45706177,514700
IVV,12/22/2004,121.4100037,122.0100021,121.3499985,121.75,88.68284607,708100
IVV,12/23/2004,121.8799973,122.2600021,121.8399963,121.8399963,88.74840546,329900
IVV,12/27/2004,121.4300003,121.5199966,120.6100006,120.6900024,88.52468872,1170200
IVV,12/28/2004,120.7799988,121.4400024,120.7799988,121.4199982,89.060112,498300
IVV,12/29/2004,121.25,121.5699997,121.1500015,121.5699997,89.1701355,488400
IVV,12/30/2004,121.4899979,121.7600021,120.8499985,121.3399963,89.00145721,1074500
IVV,12/31/2004,121.5100021,121.8099976,121,121,88.75205231,3124900
IVV,1/3/2005,121.6999969,121.9000015,120.0299988,120.4599991,88.35594177,578300
IVV,1/4/2005,120.6699982,120.6699982,118.5599976,119.0100021,87.29241943,845400
IVV,1/5/2005,119,119.3799973,118.2900009,118.2900009,86.76430511,618400
IVV,1/6/2005,118.5699997,119.2600021,118.4499969,118.7699966,87.11636353,518500
IVV,1/7/2005,119.0800018,119.3399963,118.3300018,118.5500031,86.9549942,583900
IVV,1/10/2005,118.6500015,119.5999985,118.5400009,119.1500015,87.39512634,577600
IVV,1/11/2005,118.6900024,118.8600006,118.1600037,118.3399963,86.80098724,237400
IVV,1/12/2005,118.5400009,118.9899979,117.6800003,118.8000031,87.13839722,621800
IVV,1/13/2005,118.7699966,118.8899994,117.6900024,117.8199997,86.41956329,804600
IVV,1/14/2005,118.1299973,118.6699982,117.9400024,118.4700012,86.89634705,470200
IVV,1/18/2005,118.2300034,119.7300034,118.1200027,119.7300034,87.82053375,3292200
IVV,1/19/2005,119.5599976,119.6299973,118.4100037,118.4100037,86.85234833,762100
IVV,1/20/2005,118.0500031,118.3399963,117.4800034,117.6999969,86.33154297,628500
IVV,1/21/2005,117.9000015,118.1100006,116.8700027,116.9000015,85.74476624,1468200
IVV,1/24/2005,117.1900024,117.4599991,116.5299988,116.75,85.63474274,657500
IVV,1/25/2005,117.0699997,117.5899963,116.8799973,117,85.8181076,378500
IVV,1/26/2005,117.4700012,117.7399979,117.1600037,117.3899994,86.10414124,369700
IVV,1/27/2005,117.2699966,117.8799973,117.1500015,117.5699997,86.23620605,477000
IVV,1/28/2005,117.6299973,117.6900024,116.7600021,117.2399979,85.99414825,731700
IVV,1/31/2005,118.0899963,118.4100037,117.8600006,118.2900009,86.76430511,916800
IVV,2/1/2005,118.4499969,119.1999969,118.2099991,119.0500031,87.32174683,323800
IVV,2/2/2005,119.1200027,119.7200012,119.0500031,119.4300003,87.6004715,650900
IVV,2/3/2005,119.2099991,119.3199997,118.8000031,119.1399994,87.38779449,565200
IVV,2/4/2005,119.1399994,120.5699997,119.1399994,120.3700027,88.28997803,487300
IVV,2/7/2005,120.3899994,120.6500015,120.1999969,120.2099991,88.1725769,1707000
IVV,2/8/2005,120.3199997,120.7900009,120.2300034,120.3600006,88.28261566,410300
IVV,2/9/2005,120.5800018,120.6100006,119.3899994,119.4300003,87.6004715,732200
IVV,2/10/2005,119.8300018,120.1500015,119.4300003,119.9800034,88.00389862,294600
IVV,2/11/2005,119.8899994,121.1900024,119.6399994,120.8199997,88.62002563,797400
IVV,2/14/2005,120.8499985,121.0400009,120.6800003,120.8099976,88.61269379,362400
IVV,2/15/2005,121.0100021,121.5800018,120.8799973,121.3600006,89.01612091,767700
IVV,2/16/2005,121.0899963,121.5999985,120.9199982,121.3499985,89.0087738,473500
IVV,2/17/2005,121.3499985,121.4800034,120.3600006,120.3600006,88.28261566,2473800
IVV,2/18/2005,120.3600006,120.6699982,120.0899963,120.5,88.38529205,393000
IVV,2/22/2005,120.0199966,120.5999985,118.7399979,118.7600021,87.10902405,984900
IVV,2/23/2005,119.0800018,119.6900024,118.8300018,119.6399994,87.75453186,650300
IVV,2/24/2005,119.4300003,120.4700012,119.1800003,120.3600006,88.28261566,374300
IVV,2/25/2005,120.4100037,121.6500015,120.3499985,121.5699997,89.1701355,1302400
IVV,2/28/2005,121.2399979,121.4800034,120.2600021,120.75,88.56869507,594600
IVV,3/1/2005,121.0299988,121.6500015,121.0299988,121.4300003,89.06745911,368400
IVV,3/2/2005,120.9499969,122.0299988,120.8099976,121.4000015,89.04546356,481800
IVV,3/3/2005,121.7799988,122.0100021,120.9000015,121.4199982,89.060112,240600
IVV,3/4/2005,122.1399994,122.9300003,121.9800034,122.8499985,90.10900879,297000
IVV,3/7/2005,122.7900009,123.3600006,122.7399979,122.9800034,90.20437622,549300
IVV,3/8/2005,122.8099976,123.0299988,122.3000031,122.4599991,89.8229599,397800
IVV,3/9/2005,122.1999969,122.4300003,121.1600037,121.1800003,88.88407898,602000
IVV,3/10/2005,121.4499969,121.6299973,120.6500015,121.4700012,89.09680939,1128400
IVV,3/11/2005,121.4300003,121.9300003,120.3700027,120.6100006,88.46601105,450500
IVV,3/14/2005,120.8000031,121.2900009,120.5,121.2900009,88.96474457,345200
IVV,3/15/2005,121.5500031,121.6100006,120.2799988,120.3300018,88.26062775,902200
IVV,3/16/2005,119.9700012,120.0100021,119.0800018,119.2799988,87.490448,798500
IVV,3/17/2005,119.4899979,119.8600006,119.1399994,119.5699997,87.70319366,588800
IVV,3/18/2005,119.7300034,119.7300034,118.7699966,119.0899963,87.35109711,899400
IVV,3/21/2005,119.3099976,119.3600006,118.3600006,118.7399979,87.09436035,1556900
IVV,3/22/2005,118.9300003,119.4700012,117.4899979,117.4899979,86.17751312,1573000
IVV,3/23/2005,117.6200027,118.1600037,117.4000015,117.6900024,86.32420349,1816200
IVV,3/24/2005,118.0299988,118.5599976,117.6900024,117.7200012,86.34620667,477900
IVV,3/28/2005,117.2300034,117.7900009,117.1999969,117.2300034,86.5315094,633700
IVV,3/29/2005,116.9599991,117.8000031,116.1800003,116.5100021,86.00001526,561000
IVV,3/30/2005,116.6399994,118.0999985,116.6100006,118.0999985,87.17367554,675700
IVV,3/31/2005,117.9400024,118.3099976,117.75,117.8199997,86.96700287,1266300
IVV,4/1/2005,118.5999985,118.8499985,116.8099976,117.2399979,86.53890228,868200
IVV,4/4/2005,117.3000031,117.7099991,116.6200027,117.5699997,86.78245544,429500
IVV,4/5/2005,117.5999985,118.2300034,117.5999985,117.9899979,87.09249878,401400
IVV,4/6/2005,118.3199997,118.8499985,118.0800018,118.5500031,87.5058136,282100
IVV,4/7/2005,118.3499985,119.1800003,118.25,119.0999985,87.91179657,226100
IVV,4/8/2005,119.0699997,119.0699997,117.8700027,117.8700027,87.00392151,157100
IVV,4/11/2005,118.2399979,118.3099976,117.7900009,118,87.09985352,625700
IVV,4/12/2005,117.7600021,118.9199982,117,118.6699982,87.59440613,451500
IVV,4/13/2005,118.3899994,118.5599976,117.0100021,117.2300034,86.5315094,359900
IVV,4/14/2005,117.25,117.3799973,115.7300034,115.7300034,85.42427826,772700
IVV,4/15/2005,115.6500015,116.0400009,114.0500031,114.0699997,84.19898224,2020800
IVV,4/18/2005,114.1399994,114.8199997,113.9000015,114.4000015,84.44258118,2576500
IVV,4/19/2005,114.9599991,115.4199982,114.7399979,115.3099976,85.11427307,822800
IVV,4/20/2005,115.3300018,115.4599991,113.5299988,113.6600037,83.8963623,586700
IVV,4/21/2005,114.8099976,116,114.2799988,115.9000015,85.54975128,514800
IVV,4/22/2005,115.6500015,115.8399963,114.1900024,115.4800034,85.23974609,418100
IVV,4/25/2005,115.8499985,116.3499985,115.6200027,116.25,85.80812073,1197100
IVV,4/26/2005,115.8700027,116.4899979,115.0899963,115.1399994,84.98877716,357400
IVV,4/27/2005,114.8300018,115.9499969,114.3700027,115.5699997,85.30621338,719800
IVV,4/28/2005,115.3000031,115.5800018,114.0699997,114.0699997,84.19898224,474100
IVV,4/29/2005,114.9199982,115.7699966,113.9000015,115.6999969,85.40214539,645300
IVV,5/2/2005,115.9599991,116.3099976,115.4100037,116.1999969,85.77122498,424700
IVV,5/3/2005,115.9899979,116.6999969,115.5899963,116.5199966,86.00743103,532500
IVV,5/4/2005,116.4499969,117.5899963,116.1699982,117.3399963,86.61267853,212300
IVV,5/5/2005,117.5299988,117.8899994,116.7099991,117.3099976,86.59055328,506100
IVV,5/6/2005,117.7699966,117.8000031,117.0400009,117.0500031,86.39864349,209900
IVV,5/9/2005,117.1200027,117.9199982,116.9499969,117.7399979,86.90791321,220600
IVV,5/10/2005,117.2600021,117.3300018,116.2799988,116.5100021,86.00001526,465600
IVV,5/11/2005,116.9000015,117.25,115.7799988,117.2200012,86.52412415,420600
IVV,5/12/2005,117.2300034,117.4100037,115.8799973,115.9000015,85.54975128,410800
IVV,5/13/2005,116.1600037,116.5,114.6999969,115.6699982,85.37999725,507300
IVV,5/16/2005,115.5800018,116.7200012,115.5800018,116.7099991,86.14765167,700700
IVV,5/17/2005,116.3199997,117.5599976,116.1100006,117.4800034,86.71602631,266700
IVV,5/18/2005,117.9599991,118.9100037,117.8799973,118.7399979,87.64608765,622800
IVV,5/19/2005,118.8499985,119.2799988,118.6100006,119.2099991,87.9930191,384400
IVV,5/20/2005,119.2399979,119.2399979,118.6600037,119.0699997,87.88965607,393500
IVV,5/23/2005,119.1200027,119.9100037,119.0699997,119.6800003,88.3399353,1264700
IVV,5/24/2005,119.3099976,119.7099991,119.1100006,119.4499969,88.17015839,671000
IVV,5/25/2005,119.25,119.3300018,118.7200012,119.25,88.02251434,569400
IVV,5/26/2005,119.5800018,120.0899963,119.5199966,119.9400024,88.53185272,328600
IVV,5/27/2005,119.9100037,120.1500015,119.75,120.1500015,88.68682098,207400
IVV,5/31/2005,119.9800034,119.9800034,119.2900009,119.3399963,88.08895874,531300
IVV,6/1/2005,119.4199982,120.8099976,119.4000015,120.4599991,88.9156723,493600
IVV,6/2/2005,120.1999969,120.6999969,120.0400009,120.6999969,89.09283447,644800
IVV,6/3/2005,120.4000015,120.7300034,119.6699982,119.9800034,88.56136322,224700
IVV,6/6/2005,119.8700027,120.0800018,119.5,120.0299988,88.59827423,1244700
IVV,6/7/2005,120.2099991,121.1299973,119.9400024,120.0699997,88.62778473,684500
IVV,6/8/2005,120.3000031,120.4599991,119.5899963,119.8000031,88.42852783,204400
